ts,t_s,batt.capacity_pct,batt.charge_uah,batt.current_ua,batt.power_mw,batt.voltage_uv,power_mw_calc
7416723138268109,148.002084239,35.0,1700000.0,-2001000.0,7.0,3930.0,-7863.93
7416723388303263,148.252119393,35.0,1700000.0,-2001000.0,7.0,3930.0,-7863.93
7416723637450879,148.501267009,35.0,1700000.0,-1874000.0,7.0,3924.0,-7353.575999999999
7416723887790033,148.751606163,35.0,1700000.0,-1874000.0,7.0,3924.0,-7353.575999999999
7416724137417725,149.001233855,35.0,1700000.0,-1874000.0,7.0,3924.0,-7353.575999999999
7416724388156110,149.25197224,35.0,1700000.0,-1874000.0,7.0,3924.0,-7353.575999999999
7416724637487802,149.501303932,35.0,1700000.0,-2007000.0,7.0,3931.0,-7889.517000000001
7416724887865648,149.751681778,35.0,1703000.0,-2007000.0,7.0,3931.0,-7889.517000000001
7416725137704417,150.001520547,35.0,1703000.0,-2007000.0,7.0,3931.0,-7889.517000000001
7416725387521110,150.25133724,35.0,1703000.0,-2007000.0,7.0,3931.0,-7889.517000000001
7416725637526033,150.501342163,35.0,1703000.0,-1988000.0,7.0,3929.0,-7810.852000000001
7416725888171494,150.751987624,35.0,1703000.0,-1988000.0,7.0,3929.0,-7810.852000000001
7416726137827571,151.001643701,35.0,1703000.0,-1988000.0,7.0,3929.0,-7810.852000000001
7416726387917725,151.251733855,35.0,1703000.0,-1988000.0,7.0,3929.0,-7810.852000000001
7416726637847571,151.501663701,35.0,1703000.0,-1974000.0,7.0,3930.0,-7757.820000000001
7416726888253340,151.75206947,35.0,1703000.0,-1974000.0,7.0,3930.0,-7757.820000000001
7416727137709417,152.001525547,35.0,1703000.0,-1974000.0,7.0,3930.0,-7757.820000000001
7416727387515879,152.251332009,35.0,1703000.0,-1974000.0,7.0,3930.0,-7757.820000000001
7416727638285341,152.502101471,35.0,1703000.0,-1919000.0,7.0,3931.0,-7543.588999999999
7416727887454956,152.751271086,35.0,1703000.0,-1919000.0,7.0,3931.0,-7543.588999999999
7416728138343264,153.002159394,35.0,1703000.0,-1919000.0,7.0,3931.0,-7543.588999999999
7416728387973033,153.251789163,35.0,1703000.0,-1919000.0,7.0,3931.0,-7543.588999999999
7416728637894264,153.501710394,35.0,1703000.0,-1960000.0,7.0,3930.0,-7702.8
7416728888079802,153.751895932,35.0,1703000.0,-1960000.0,7.0,3930.0,-7702.8
7416729137747571,154.001563701,35.0,1703000.0,-1960000.0,7.0,3930.0,-7702.8
7416729387999264,154.251815394,35.0,1703000.0,-1960000.0,7.0,3930.0,-7702.8
7416729638331802,154.502147932,35.0,1703000.0,-2003000.0,7.0,3931.0,-7873.793000000001
7416729888503571,154.752319701,35.0,1703000.0,-2003000.0,7.0,3931.0,-7873.793000000001
7416730138440110,155.00225624,35.0,1706000.0,-2003000.0,7.0,3931.0,-7873.793000000001
7416730388283264,155.252099394,35.0,1706000.0,-2003000.0,7.0,3931.0,-7873.793000000001
7416730638063802,155.501879932,35.0,1706000.0,-1993000.0,7.0,3930.0,-7832.49
7416730888238879,155.752055009,35.0,1706000.0,-1993000.0,7.0,3930.0,-7832.49
7416731137691571,156.001507701,35.0,1706000.0,-1993000.0,7.0,3930.0,-7832.49
7416731388925725,156.252741855,35.0,1706000.0,-1993000.0,7.0,3930.0,-7832.49
7416731637670033,156.501486163,35.0,1706000.0,-1987000.0,7.0,3931.0,-7810.897
7416731887839495,156.751655625,35.0,1706000.0,-1987000.0,7.0,3931.0,-7810.897
7416732138417110,157.00223324,35.0,1706000.0,-1987000.0,7.0,3931.0,-7810.897
7416732388015187,157.251831317,35.0,1706000.0,-1987000.0,7.0,3931.0,-7810.897
7416732637449725,157.501265855,35.0,1706000.0,-2009000.0,7.0,3931.0,-7897.379
7416732887626033,157.751442163,35.0,1706000.0,-2009000.0,7.0,3931.0,-7897.379
7416733138137110,158.00195324,35.0,1706000.0,-2009000.0,7.0,3931.0,-7897.379
7416733387664495,158.251480625,35.0,1706000.0,-2009000.0,7.0,3931.0,-7897.379
7416733637648495,158.501464625,35.0,1706000.0,-1989000.0,7.0,3931.0,-7818.759
7416733887336495,158.751152625,35.0,1706000.0,-1989000.0,7.0,3931.0,-7818.759
7416734137659187,159.001475317,35.0,1706000.0,-1989000.0,7.0,3931.0,-7818.759
7416734388136726,159.251952856,35.0,1706000.0,-1989000.0,7.0,3931.0,-7818.759
7416734638543187,159.502359317,35.0,1706000.0,-1981000.0,7.0,3930.0,-7785.33
7416734888567187,159.752383317,35.0,1706000.0,-1981000.0,7.0,3930.0,-7785.33
7416735137790649,160.001606779,35.0,1709000.0,-1981000.0,7.0,3930.0,-7785.33
7416735388212803,160.252028933,35.0,1709000.0,-1981000.0,7.0,3930.0,-7785.33
7416735637572418,160.501388548,35.0,1709000.0,-1993000.0,7.0,3931.0,-7834.482999999999
7416735887872187,160.751688317,35.0,1709000.0,-1993000.0,7.0,3931.0,-7834.482999999999
7416736137434572,161.001250702,35.0,1709000.0,-1993000.0,7.0,3931.0,-7834.482999999999
7416736387391879,161.251208009,35.0,1709000.0,-1993000.0,7.0,3931.0,-7834.482999999999
7416736637559495,161.501375625,35.0,1709000.0,-1819000.0,7.0,3925.0,-7139.575000000001
7416736888130033,161.751946163,35.0,1709000.0,-1819000.0,7.0,3925.0,-7139.575000000001
7416737137674033,162.001490163,35.0,1709000.0,-1819000.0,7.0,3925.0,-7139.575000000001
7416737387444726,162.251260856,35.0,1709000.0,-1819000.0,7.0,3925.0,-7139.575000000001
7416737637769956,162.501586086,35.0,1709000.0,-1989000.0,7.0,3930.0,-7816.77
7416737888039880,162.75185601,35.0,1709000.0,-1989000.0,7.0,3930.0,-7816.77
7416738137591264,163.001407394,35.0,1709000.0,-1989000.0,7.0,3930.0,-7816.77
7416738388275803,163.252091933,35.0,1709000.0,-1989000.0,7.0,3930.0,-7816.77
7416738637387572,163.501203702,35.0,1709000.0,-2053000.0,8.0,3934.0,-8076.5019999999995
7416738887423803,163.751239933,35.0,1709000.0,-2053000.0,8.0,3934.0,-8076.5019999999995
7416739138709957,164.002526087,35.0,1709000.0,-2053000.0,8.0,3934.0,-8076.5019999999995
7416739388023187,164.251839317,35.0,1709000.0,-2053000.0,8.0,3934.0,-8076.5019999999995
7416739637963803,164.501779933,35.0,1709000.0,-2064000.0,8.0,3934.0,-8119.776
7416739888252187,164.752068317,35.0,1709000.0,-2064000.0,8.0,3934.0,-8119.776
7416740137936110,165.00175224,35.0,1709000.0,-2064000.0,8.0,3934.0,-8119.776
7416740387678341,165.251494471,35.0,1711000.0,-2064000.0,8.0,3934.0,-8119.776
7416740638167572,165.501983702,35.0,1711000.0,-1900000.0,7.0,3931.0,-7468.9
7416740887643880,165.75146001,35.0,1711000.0,-1900000.0,7.0,3931.0,-7468.9
7416741137896495,166.001712625,35.0,1711000.0,-1900000.0,7.0,3931.0,-7468.9
7416741388158034,166.251974164,35.0,1711000.0,-1900000.0,7.0,3931.0,-7468.9
7416741638197341,166.502013471,35.0,1711000.0,-1847000.0,7.0,3926.0,-7251.322
7416741888562649,166.752378779,35.0,1711000.0,-1847000.0,7.0,3926.0,-7251.322
7416742137447803,167.001263933,35.0,1711000.0,-1847000.0,7.0,3926.0,-7251.322
7416742388327572,167.252143702,35.0,1711000.0,-1847000.0,7.0,3926.0,-7251.322
7416742637273418,167.501089548,35.0,1711000.0,-1868000.0,7.0,3927.0,-7335.636
7416742888127572,167.751943702,35.0,1711000.0,-1868000.0,7.0,3927.0,-7335.636
7416743137477418,168.001293548,35.0,1711000.0,-1868000.0,7.0,3927.0,-7335.636
7416743387908188,168.251724318,35.0,1711000.0,-1868000.0,7.0,3927.0,-7335.636
7416743637627572,168.501443702,35.0,1711000.0,-1996000.0,7.0,3932.0,-7848.272
7416743888104495,168.751920625,35.0,1711000.0,-1996000.0,7.0,3932.0,-7848.272
7416744137959495,169.001775625,35.0,1711000.0,-1996000.0,7.0,3932.0,-7848.272
7416744387792111,169.251608241,35.0,1711000.0,-1996000.0,7.0,3932.0,-7848.272
7416744637726649,169.501542779,35.0,1711000.0,-1980000.0,7.0,3931.0,-7783.38
7416744888122957,169.751939087,35.0,1711000.0,-1980000.0,7.0,3931.0,-7783.38
7416745137901342,170.001717472,35.0,1711000.0,-1980000.0,7.0,3931.0,-7783.38
7416745387766880,170.25158301,36.0,1714000.0,-1980000.0,7.0,3931.0,-7783.38
7416745637378572,170.501194702,36.0,1714000.0,-1993000.0,7.0,3930.0,-7832.49
7416745887491495,170.751307625,36.0,1714000.0,-1993000.0,7.0,3930.0,-7832.49
7416746137419803,171.001235933,36.0,1714000.0,-1993000.0,7.0,3930.0,-7832.49
7416746387600803,171.251416933,36.0,1714000.0,-1993000.0,7.0,3930.0,-7832.49
7416746638143265,171.501959395,36.0,1714000.0,-1995000.0,7.0,3931.0,-7842.345
7416746887718572,171.751534702,36.0,1714000.0,-1995000.0,7.0,3931.0,-7842.345
7416747138318034,172.002134164,36.0,1714000.0,-1995000.0,7.0,3931.0,-7842.345
7416747387267803,172.251083933,36.0,1714000.0,-1995000.0,7.0,3931.0,-7842.345
7416747638050034,172.501866164,36.0,1714000.0,-1977000.0,7.0,3931.0,-7771.5869999999995
7416747887617342,172.751433472,36.0,1714000.0,-1977000.0,7.0,3931.0,-7771.5869999999995
7416748138594342,173.002410472,36.0,1714000.0,-1977000.0,7.0,3931.0,-7771.5869999999995
7416748387432803,173.251248933,36.0,1714000.0,-1977000.0,7.0,3931.0,-7771.5869999999995
7416748637418649,173.501234779,36.0,1714000.0,-1987000.0,7.0,3932.0,-7812.883999999999
7416748888494880,173.75231101,36.0,1714000.0,-1987000.0,7.0,3932.0,-7812.883999999999
7416749137742649,174.001558779,36.0,1714000.0,-1987000.0,7.0,3932.0,-7812.883999999999
7416749387410880,174.25122701,36.0,1714000.0,-1987000.0,7.0,3932.0,-7812.883999999999
7416749638390573,174.502206703,36.0,1714000.0,-1862000.0,7.0,3927.0,-7312.074
7416749888243265,174.752059395,36.0,1714000.0,-1862000.0,7.0,3927.0,-7312.074
7416750138306265,175.002122395,36.0,1714000.0,-1862000.0,7.0,3927.0,-7312.074
7416750387782573,175.251598703,36.0,1714000.0,-1862000.0,7.0,3927.0,-7312.074
7416750637683265,175.501499395,36.0,1717000.0,-2001000.0,7.0,3931.0,-7865.931
7416750887954573,175.751770703,36.0,1717000.0,-2001000.0,7.0,3931.0,-7865.931
7416751138485957,176.002302087,36.0,1717000.0,-2001000.0,7.0,3931.0,-7865.931
7416751388343265,176.252159395,36.0,1717000.0,-2001000.0,7.0,3931.0,-7865.931
7416751638358342,176.502174472,36.0,1717000.0,-1942000.0,7.0,3929.0,-7630.118
7416751887898265,176.751714395,36.0,1717000.0,-1942000.0,7.0,3929.0,-7630.118
7416752137768803,177.001584933,36.0,1717000.0,-1942000.0,7.0,3929.0,-7630.118
7416752387669342,177.251485472,36.0,1717000.0,-1942000.0,7.0,3929.0,-7630.118
7416752638697727,177.502513857,36.0,1717000.0,-2002000.0,7.0,3932.0,-7871.863999999999
7416752887781957,177.751598087,36.0,1717000.0,-2002000.0,7.0,3932.0,-7871.863999999999
7416753137821957,178.001638087,36.0,1717000.0,-2002000.0,7.0,3932.0,-7871.863999999999
7416753388323496,178.252139626,36.0,1717000.0,-2002000.0,7.0,3932.0,-7871.863999999999
7416753637844419,178.501660549,36.0,1717000.0,-1991000.0,7.0,3932.0,-7828.612
7416753887600496,178.751416626,36.0,1717000.0,-1991000.0,7.0,3932.0,-7828.612
7416754138206881,179.002023011,36.0,1717000.0,-1991000.0,7.0,3932.0,-7828.612
7416754387693342,179.251509472,36.0,1717000.0,-1991000.0,7.0,3932.0,-7828.612
7416754637740496,179.501556626,36.0,1717000.0,-1967000.0,7.0,3931.0,-7732.277
7416754888154034,179.751970164,36.0,1717000.0,-1967000.0,7.0,3931.0,-7732.277
7416755137513111,180.001329241,36.0,1717000.0,-1967000.0,7.0,3931.0,-7732.277
7416755387542265,180.251358395,36.0,1717000.0,-1967000.0,7.0,3931.0,-7732.277
7416755637386265,180.501202395,36.0,1720000.0,-1968000.0,7.0,3931.0,-7736.2080000000005
7416755888111573,180.751927703,36.0,1720000.0,-1968000.0,7.0,3931.0,-7736.2080000000005
7416756138027881,181.001844011,36.0,1720000.0,-1968000.0,7.0,3931.0,-7736.2080000000005
7416756387815265,181.251631395,36.0,1720000.0,-1968000.0,7.0,3931.0,-7736.2080000000005
7416756638308804,181.502124934,36.0,1720000.0,-1938000.0,7.0,3930.0,-7616.34
7416756887654573,181.751470703,36.0,1720000.0,-1938000.0,7.0,3930.0,-7616.34
7416757137992111,182.001808241,36.0,1720000.0,-1938000.0,7.0,3930.0,-7616.34
7416757388267496,182.252083626,36.0,1720000.0,-1938000.0,7.0,3930.0,-7616.34
7416757637780496,182.501596626,36.0,1720000.0,-1978000.0,7.0,3932.0,-7777.496
7416757887398573,182.751214703,36.0,1720000.0,-1978000.0,7.0,3932.0,-7777.496
7416758137456804,183.001272934,36.0,1720000.0,-1978000.0,7.0,3932.0,-7777.496
7416758388408727,183.252224857,36.0,1720000.0,-1978000.0,7.0,3932.0,-7777.496
7416758637347265,183.501163395,36.0,1720000.0,-1946000.0,7.0,3930.0,-7647.78
7416758888085958,183.751902088,36.0,1720000.0,-1946000.0,7.0,3930.0,-7647.78
7416759137777650,184.00159378,36.0,1720000.0,-1946000.0,7.0,3930.0,-7647.78
7416759387667496,184.251483626,36.0,1720000.0,-1946000.0,7.0,3930.0,-7647.78
7416759637756496,184.501572626,36.0,1720000.0,-1982000.0,7.0,3931.0,-7791.242
7416759888488727,184.752304857,36.0,1720000.0,-1982000.0,7.0,3931.0,-7791.242
7416760138206342,185.002022472,36.0,1720000.0,-1982000.0,7.0,3931.0,-7791.242
7416760388221650,185.25203778,36.0,1720000.0,-1982000.0,7.0,3931.0,-7791.242
7416760637922958,185.501739088,36.0,1720000.0,-2007000.0,7.0,3932.0,-7891.524
7416760887509112,185.751325242,36.0,1723000.0,-2007000.0,7.0,3932.0,-7891.524
7416761138812496,186.002628626,36.0,1723000.0,-2007000.0,7.0,3932.0,-7891.524
7416761388045727,186.251861857,36.0,1723000.0,-2007000.0,7.0,3932.0,-7891.524
7416761637859881,186.501676011,36.0,1723000.0,-1979000.0,7.0,3931.0,-7779.449
7416761888616419,186.752432549,36.0,1723000.0,-1979000.0,7.0,3931.0,-7779.449
7416762137671804,187.001487934,36.0,1723000.0,-1979000.0,7.0,3931.0,-7779.449
7416762387791573,187.251607703,36.0,1723000.0,-1979000.0,7.0,3931.0,-7779.449
7416762637536727,187.501352857,36.0,1723000.0,-1827000.0,7.0,3926.0,-7172.802
7416762888020112,187.751836242,36.0,1723000.0,-1827000.0,7.0,3926.0,-7172.802
7416763137761727,188.001577857,36.0,1723000.0,-1827000.0,7.0,3926.0,-7172.802
7416763387540727,188.251356857,36.0,1723000.0,-1827000.0,7.0,3926.0,-7172.802
7416763637855573,188.501671703,36.0,1723000.0,-1993000.0,7.0,3932.0,-7836.476
7416763888430881,188.752247011,36.0,1723000.0,-1993000.0,7.0,3932.0,-7836.476
7416764138041112,189.001857242,36.0,1723000.0,-1993000.0,7.0,3932.0,-7836.476
7416764388304804,189.252120934,36.0,1723000.0,-1993000.0,7.0,3932.0,-7836.476
7416764637799804,189.501615934,36.0,1723000.0,-2058000.0,8.0,3935.0,-8098.23
7416764888091266,189.751907396,36.0,1723000.0,-2058000.0,8.0,3935.0,-8098.23
7416765137502650,190.00131878,36.0,1723000.0,-2058000.0,8.0,3935.0,-8098.23
7416765388480727,190.252296857,36.0,1723000.0,-2058000.0,8.0,3935.0,-8098.23
7416765638359804,190.502175934,36.0,1723000.0,-2013000.0,7.0,3934.0,-7919.142
7416765888345343,190.752161473,36.0,1726000.0,-2013000.0,7.0,3934.0,-7919.142
7416766138036189,191.001852319,36.0,1726000.0,-2013000.0,7.0,3934.0,-7919.142
7416766387776112,191.251592242,36.0,1726000.0,-2013000.0,7.0,3934.0,-7919.142
7416766638563804,191.502379934,36.0,1726000.0,-1874000.0,7.0,3931.0,-7366.6939999999995
7416766888066035,191.751882165,36.0,1726000.0,-1874000.0,7.0,3931.0,-7366.6939999999995
7416767137666958,192.001483088,36.0,1726000.0,-1874000.0,7.0,3931.0,-7366.6939999999995
7416767388377958,192.252194088,36.0,1726000.0,-1874000.0,7.0,3931.0,-7366.6939999999995
7416767638110651,192.501926781,36.0,1726000.0,-1654000.0,6.0,3921.0,-6485.334
7416767887951266,192.751767396,36.0,1726000.0,-1654000.0,6.0,3921.0,-6485.334
7416768137999266,193.001815396,36.0,1726000.0,-1654000.0,6.0,3921.0,-6485.334
7416768387589728,193.251405858,36.0,1726000.0,-1654000.0,6.0,3921.0,-6485.334
7416768638022035,193.501838165,36.0,1726000.0,-1759000.0,6.0,3921.0,-6897.039000000001
7416768887736497,193.751552627,36.0,1726000.0,-1759000.0,6.0,3921.0,-6897.039000000001
7416769138251189,194.002067319,36.0,1726000.0,-1759000.0,6.0,3921.0,-6897.039000000001
7416769387457112,194.251273242,36.0,1726000.0,-1759000.0,6.0,3921.0,-6897.039000000001
7416769638441035,194.502257165,36.0,1726000.0,-2086000.0,8.0,3934.0,-8206.324
7416769888006266,194.751822396,36.0,1726000.0,-2086000.0,8.0,3934.0,-8206.324
7416770137942574,195.001758704,36.0,1726000.0,-2086000.0,8.0,3934.0,-8206.324
7416770388088420,195.25190455,36.0,1726000.0,-2086000.0,8.0,3934.0,-8206.324
7416770637599497,195.501415627,36.0,1726000.0,-2056000.0,8.0,3935.0,-8090.360000000001
7416770888618651,195.752434781,36.0,1726000.0,-2056000.0,8.0,3935.0,-8090.360000000001
7416771137452728,196.001268858,36.0,1728000.0,-2056000.0,8.0,3935.0,-8090.360000000001
7416771388396420,196.25221255,36.0,1728000.0,-2056000.0,8.0,3935.0,-8090.360000000001
7416771637630035,196.501446165,36.0,1728000.0,-1902000.0,7.0,3926.0,-7467.252
7416771888317112,196.752133242,36.0,1728000.0,-1902000.0,7.0,3926.0,-7467.252
7416772138259574,197.002075704,36.0,1728000.0,-1902000.0,7.0,3926.0,-7467.252
7416772387378574,197.251194704,36.0,1728000.0,-1902000.0,7.0,3926.0,-7467.252
7416772637704420,197.50152055,36.0,1728000.0,-1952000.0,7.0,3932.0,-7675.263999999999
7416772888080112,197.751896242,36.0,1728000.0,-1952000.0,7.0,3932.0,-7675.263999999999
7416773137806266,198.001622396,36.0,1728000.0,-1952000.0,7.0,3932.0,-7675.263999999999
7416773388120805,198.251936935,36.0,1728000.0,-1952000.0,7.0,3932.0,-7675.263999999999
7416773638172112,198.501988242,36.0,1728000.0,-1948000.0,7.0,3931.0,-7657.588
7416773888236189,198.752052319,36.0,1728000.0,-1948000.0,7.0,3931.0,-7657.588
7416774138321036,199.002137166,36.0,1728000.0,-1948000.0,7.0,3931.0,-7657.588
7416774387792189,199.251608319,36.0,1728000.0,-1948000.0,7.0,3931.0,-7657.588
7416774637627189,199.501443319,36.0,1728000.0,-1974000.0,7.0,3933.0,-7763.742
7416774887836728,199.751652858,36.0,1728000.0,-1974000.0,7.0,3933.0,-7763.742
7416775137550959,200.001367089,36.0,1728000.0,-1974000.0,7.0,3933.0,-7763.742
7416775387807882,200.251624012,36.0,1728000.0,-1974000.0,7.0,3933.0,-7763.742
7416775637707190,200.50152332,36.0,1728000.0,-1862000.0,7.0,3932.0,-7321.383999999999
7416775888074651,200.751890781,36.0,1728000.0,-1862000.0,7.0,3932.0,-7321.383999999999
7416776138141651,201.001957781,36.0,1731000.0,-1862000.0,7.0,3932.0,-7321.383999999999
7416776387675805,201.251491935,36.0,1731000.0,-1862000.0,7.0,3932.0,-7321.383999999999
7416776638293113,201.502109243,36.0,1731000.0,-1965000.0,7.0,3932.0,-7726.379999999999
7416776888166651,201.751982781,36.0,1731000.0,-1965000.0,7.0,3932.0,-7726.379999999999
7416777137889728,202.001705858,36.0,1731000.0,-1965000.0,7.0,3932.0,-7726.379999999999
7416777387895882,202.251712012,36.0,1731000.0,-1965000.0,7.0,3932.0,-7726.379999999999
7416777638211267,202.502027397,36.0,1731000.0,-1979000.0,7.0,3933.0,-7783.407
7416777887499190,202.75131532,36.0,1731000.0,-1979000.0,7.0,3933.0,-7783.407
7416778137559805,203.001375935,36.0,1731000.0,-1979000.0,7.0,3933.0,-7783.407
7416778387468190,203.25128432,36.0,1731000.0,-1979000.0,7.0,3933.0,-7783.407
7416778638467882,203.502284012,36.0,1731000.0,-1986000.0,7.0,3933.0,-7810.938
7416778888057344,203.751873474,36.0,1731000.0,-1986000.0,7.0,3933.0,-7810.938
7416779137792805,204.001608935,36.0,1731000.0,-1986000.0,7.0,3933.0,-7810.938
7416779387854651,204.251670781,36.0,1731000.0,-1986000.0,7.0,3933.0,-7810.938
7416779637785728,204.501601858,36.0,1731000.0,-1953000.0,7.0,3932.0,-7679.195999999999
7416779887955267,204.751771397,36.0,1731000.0,-1953000.0,7.0,3932.0,-7679.195999999999
7416780137908497,205.001724627,36.0,1731000.0,-1953000.0,7.0,3932.0,-7679.195999999999
7416780388190267,205.252006397,36.0,1731000.0,-1953000.0,7.0,3932.0,-7679.195999999999
7416780637463805,205.501279935,36.0,1731000.0,-1925000.0,7.0,3930.0,-7565.25
7416780887995882,205.751812012,36.0,1731000.0,-1925000.0,7.0,3930.0,-7565.25
7416781138375805,206.002191935,36.0,1731000.0,-1925000.0,7.0,3930.0,-7565.25
7416781387815882,206.251632012,36.0,1734000.0,-1925000.0,7.0,3930.0,-7565.25
7416781638152498,206.501968628,36.0,1734000.0,-1991000.0,7.0,3933.0,-7830.603
7416781888523575,206.752339705,36.0,1734000.0,-1991000.0,7.0,3933.0,-7830.603
7416782138317113,207.002133243,36.0,1734000.0,-1991000.0,7.0,3933.0,-7830.603
7416782387954882,207.251771012,36.0,1734000.0,-1991000.0,7.0,3933.0,-7830.603
7416782638269959,207.502086089,36.0,1734000.0,-1965000.0,7.0,3933.0,-7728.345
7416782888161344,207.751977474,36.0,1734000.0,-1965000.0,7.0,3933.0,-7728.345
7416783137518575,208.001334705,36.0,1734000.0,-1965000.0,7.0,3933.0,-7728.345
7416783387351267,208.251167397,36.0,1734000.0,-1965000.0,7.0,3933.0,-7728.345
7416783637429036,208.501245166,36.0,1734000.0,-1967000.0,7.0,3932.0,-7734.244
7416783888010036,208.751826166,36.0,1734000.0,-1967000.0,7.0,3932.0,-7734.244
7416784137613113,209.001429243,36.0,1734000.0,-1967000.0,7.0,3932.0,-7734.244
7416784388062959,209.251879089,36.0,1734000.0,-1967000.0,7.0,3932.0,-7734.244
7416784638024190,209.50184032,36.0,1734000.0,-1873000.0,7.0,3925.0,-7351.525000000001
7416784887558882,209.751375012,36.0,1734000.0,-1873000.0,7.0,3925.0,-7351.525000000001
7416785138194575,210.002010705,36.0,1734000.0,-1873000.0,7.0,3925.0,-7351.525000000001
7416785388632805,210.252448935,36.0,1734000.0,-1873000.0,7.0,3925.0,-7351.525000000001
7416785637495498,210.501311628,36.0,1734000.0,-1959000.0,7.0,3932.0,-7702.787999999999
7416785888442344,210.752258474,36.0,1734000.0,-1959000.0,7.0,3932.0,-7702.787999999999
7416786138027575,211.001843705,36.0,1734000.0,-1959000.0,7.0,3932.0,-7702.787999999999
7416786388143575,211.251959705,36.0,1736000.0,-1959000.0,7.0,3932.0,-7702.787999999999
7416786638090652,211.501906782,36.0,1736000.0,-1968000.0,7.0,3933.0,-7740.144000000001
7416786887637344,211.751453474,36.0,1736000.0,-1968000.0,7.0,3933.0,-7740.144000000001
7416787138208806,212.002024936,36.0,1736000.0,-1968000.0,7.0,3933.0,-7740.144000000001
7416787388007190,212.25182332,36.0,1736000.0,-1968000.0,7.0,3933.0,-7740.144000000001
7416787637300729,212.501116859,36.0,1736000.0,-1972000.0,7.0,3933.0,-7755.876
7416787888109036,212.751925166,36.0,1736000.0,-1972000.0,7.0,3933.0,-7755.876
7416788138161113,213.001977243,36.0,1736000.0,-1972000.0,7.0,3933.0,-7755.876
7416788388397960,213.25221409,36.0,1736000.0,-1972000.0,7.0,3933.0,-7755.876
7416788637873652,213.501689782,36.0,1736000.0,-1852000.0,7.0,3933.0,-7283.915999999999
7416788887767498,213.751583628,36.0,1736000.0,-1852000.0,7.0,3933.0,-7283.915999999999
7416789137843267,214.001659397,36.0,1736000.0,-1852000.0,7.0,3933.0,-7283.915999999999
7416789388089421,214.251905551,36.0,1736000.0,-1852000.0,7.0,3933.0,-7283.915999999999
7416789637864113,214.501680243,36.0,1736000.0,-1778000.0,6.0,3927.0,-6982.206
7416789888279575,214.752095705,36.0,1736000.0,-1778000.0,6.0,3927.0,-6982.206
7416790137893960,215.00171009,36.0,1736000.0,-1778000.0,6.0,3927.0,-6982.206
7416790388137729,215.251953859,36.0,1736000.0,-1778000.0,6.0,3927.0,-6982.206
7416790637630344,215.501446474,36.0,1736000.0,-1802000.0,7.0,3927.0,-7076.453999999999
7416790887814960,215.75163109,36.0,1736000.0,-1802000.0,7.0,3927.0,-7076.453999999999
7416791138264729,216.002080859,36.0,1736000.0,-1802000.0,7.0,3927.0,-7076.453999999999
7416791387579575,216.251395705,36.0,1739000.0,-1802000.0,7.0,3927.0,-7076.453999999999
7416791637399190,216.50121532,36.0,1739000.0,-1851000.0,7.0,3926.0,-7267.026000000001
7416791887875806,216.751691936,36.0,1739000.0,-1851000.0,7.0,3926.0,-7267.026000000001
7416792137469037,217.001285167,36.0,1739000.0,-1851000.0,7.0,3926.0,-7267.026000000001
7416792387739575,217.251555705,36.0,1739000.0,-1851000.0,7.0,3926.0,-7267.026000000001
7416792637565037,217.501381167,36.0,1739000.0,-2171000.0,8.0,3940.0,-8553.74
7416792887722267,217.751538397,36.0,1739000.0,-2171000.0,8.0,3940.0,-8553.74
7416793137943575,218.001759705,36.0,1739000.0,-2171000.0,8.0,3940.0,-8553.74
7416793387893652,218.251709782,36.0,1739000.0,-2171000.0,8.0,3940.0,-8553.74
7416793637694883,218.501511013,36.0,1739000.0,-1993000.0,7.0,3936.0,-7844.448
7416793888189037,218.752005167,36.0,1739000.0,-1993000.0,7.0,3936.0,-7844.448
7416794137693652,219.001509782,36.0,1739000.0,-1993000.0,7.0,3936.0,-7844.448
7416794387931883,219.251748013,36.0,1739000.0,-1993000.0,7.0,3936.0,-7844.448
7416794638132806,219.501948936,36.0,1739000.0,-1666000.0,6.0,3921.0,-6532.3859999999995
7416794887912114,219.751728244,36.0,1739000.0,-1666000.0,6.0,3921.0,-6532.3859999999995
7416795137705960,220.00152209,36.0,1739000.0,-1666000.0,6.0,3921.0,-6532.3859999999995
7416795388312729,220.252128859,36.0,1739000.0,-1666000.0,6.0,3921.0,-6532.3859999999995
7416795637696806,220.501512936,36.0,1739000.0,-1873000.0,7.0,3925.0,-7351.525000000001
7416795888379268,220.752195398,36.0,1739000.0,-1873000.0,7.0,3925.0,-7351.525000000001
7416796138208191,221.002024321,36.0,1739000.0,-1873000.0,7.0,3925.0,-7351.525000000001
7416796388318960,221.25213509,36.0,1739000.0,-1873000.0,7.0,3925.0,-7351.525000000001
7416796638193652,221.502009782,36.0,1742000.0,-2163000.0,8.0,3940.0,-8522.22
7416796888313652,221.752129782,36.0,1742000.0,-2163000.0,8.0,3940.0,-8522.22
7416797138075575,222.001891705,36.0,1742000.0,-2163000.0,8.0,3940.0,-8522.22
7416797388056729,222.251872859,36.0,1742000.0,-2163000.0,8.0,3940.0,-8522.22
7416797637385960,222.50120209,36.0,1742000.0,-1945000.0,7.0,3929.0,-7641.905
7416797888132114,222.751948244,36.0,1742000.0,-1945000.0,7.0,3929.0,-7641.905
7416798138160422,223.001976552,36.0,1742000.0,-1945000.0,7.0,3929.0,-7641.905
